anime_id;Name;Score;Genres;Type;Premiered;Status;Studios
47998;Budai Xiao Heshang;UNKNOWN;UNKNOWN;TV;2014.2;Finished Airing;UNKNOWN
48000;Xian Yu Ge;UNKNOWN;Comedy, Fantasy;ONA;;Finished Airing;UNKNOWN
48002;Huayu Cheng Xing;UNKNOWN;Comedy;ONA;;Finished Airing;UNKNOWN
48003;Huayu Cheng Xing 2;UNKNOWN;Comedy;ONA;;Finished Airing;UNKNOWN
48004;Huayu Cheng Xing 3;UNKNOWN;Comedy;ONA;;Finished Airing;UNKNOWN
48005;Dan Dan Zong Dong Yuan;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48006;Jingzhong Baoguo;UNKNOWN;Fantasy;ONA;;Finished Airing;UNKNOWN
48007;Bai Shou Zong Dong Yuan;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48008;Bai Shou Zong Dong Yuan: Konglong Yongshi Dang An;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48009;Shikong Long Qishi;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48010;23 Hao Niu Nai Tang;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48011;Kuaile Xiao Ji;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48012;Wuzhuang Jingling;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48013;Huo Huo Tu;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48014;Bao Chong Huojian Che: Che Wang Zhi Zhan;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48015;Bao Chong Huojian Che: Fei Qing de Zhaohuan;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48016;Xiaopin Yijia Ren: Baoxiao Xiaoyuan Pian;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48017;Moguai Che Xiaodui;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48019;Shouwang Zhengfeng Shen Jiang Zhi Nu;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48020;Chaoji Gongcheng Xiao Fendui;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48021;Ji Li Yu Gulu;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48022;Tuzi Bei Bei;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48023;Fengyu Lang Qiao;UNKNOWN;Action, Suspense;ONA;;Finished Airing;Nice Boat Animation, TrioPen Studio
48024;Xiongmao Sanbao: Meng Chong Weishi;UNKNOWN;Fantasy;TV;;Finished Airing;UNKNOWN
48025;Xiao Yang Duo Li;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48026;Xinxin;UNKNOWN;UNKNOWN;Special;;Finished Airing;UNKNOWN
48027;Konglong Zhanshi Mao Xiao Shuai;UNKNOWN;Adventure;ONA;;Finished Airing;UNKNOWN
48028;Qin Tianlong Wangzi;UNKNOWN;Fantasy;TV;;Finished Airing;UNKNOWN
48029;Guo Guo Biedongdui;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48030;Bianma Xueyuan;UNKNOWN;Sci-Fi;TV;;Finished Airing;UNKNOWN
48031;Bang Bang Long Chudong: Chuanshuo Zhong De Longwang;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48032;Qi Qi He Nu Na;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48033;Xingfu Lushang (ONA);UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48034;Pang Xiong He Da Hu;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48035;Yuzhou Xing Shen;UNKNOWN;Sci-Fi;TV;;Finished Airing;UNKNOWN
48037;Shi Lai Yunzhuan;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48038;Zi Sheng Chuanqi;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48039;Xingguang Jiazu;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48040;Xingguang Jiazu Tebie Pian;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48041;Jingche Xiao Zhi;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48042;Pi Pi Lixian Ji;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48043;Suo Long Gu;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48044;Chao Neng Xiao Yingxiong;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48045;Xiang Shi Chuanshuo;UNKNOWN;Gourmet;ONA;;Finished Airing;Borutong
48046;Mi Le Mi Ke: Shenqi Haitun Dao;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48047;Mi Le Mi Ke: Shenqi Haitun Dao 2nd Season;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48048;Xiao Ma Fei Li: Binfen Xianjing;UNKNOWN;Fantasy;TV;;Finished Airing;UNKNOWN
48049;Qimiao Huan Youji;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48050;Mofa Chuanshuo;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48051;Chaoji Fei Xia: Kan Zhong Guo;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48053;Xiao Ying Jinji;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48054;Meng Zhu Yijia;UNKNOWN;Fantasy;ONA;;Finished Airing;UNKNOWN
48055;Wo Shi Wangzhe;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48056;Xiu Rong Zhen;UNKNOWN;Drama;Movie;;Finished Airing;UNKNOWN
48057;Me Me Xia;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48058;Zhou Zhou Lu Zhi Meng;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48059;Le Rong Long;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48061;Pai Le Meng Qi;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48062;Baoxiao Haha Zhen;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48063;Zui Qiang Woniu Busuzhike;UNKNOWN;Comedy, Fantasy;ONA;;Finished Airing;UNKNOWN
48064;Zhou Zhou Lu Zhi Meng: Jiayuan Shouhu;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48065;Xiaokang Lai Le;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48066;Tudou Laile;UNKNOWN;Fantasy;ONA;;Finished Airing;UNKNOWN
48067;Ju Long Shangu;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48068;Beidou Linghang Mengxiang;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48069;Xiao Shu Luo Fu Tiaozhan Ji;UNKNOWN;Fantasy;TV;;Finished Airing;UNKNOWN
48070;Koushui Zha Wan;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48071;Zhe Shui Qianqiu;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48072;Guai Tao Yu Nao Gua;UNKNOWN;Comedy;TV;;Finished Airing;UNKNOWN
48073;Jiutian Xing Dai Ni Wan Zhuan Xiqu;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48074;Ya Ya Julebu;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48076;Hua Huli Yu Daodan Ya;UNKNOWN;UNKNOWN;TV;2011.1;Finished Airing;UNKNOWN
48077;Daihao 12348;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48078;Shuo Guo Lei Lei;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48079;Bang Bang Yu Qiaqia;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48080;Qi Qi Ping Ping;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48081;Dan Ni Xiao Ketang;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48082;Shenqi Zhihui Dao;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48083;Gushi Xiao Hao Shou;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48084;Shuiguo Yongshi;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48085;Chengshi Jiyi Wo Men de Jieri;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48086;Fenghuang Ji Xiang Yu Qingming Shanghe Tu;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48087;Yi Tang Juchang: Sanguo Yanyi;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48088;Hei Hei Yu Baibai: Qi Shan Xuexiao;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48089;Qi Yu Chengyu Gushi Guwu Pian;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48090;Xiong Bao Meishi Zhandui;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48091;Xiao Ya Jiujiu;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48092;Xiongmao Yangyang He Xiao Huoban;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48093;Mojimusi Shanhai Man You Ji;UNKNOWN;Adventure;ONA;;Finished Airing;UNKNOWN
48094;Ni Hao! Bu Bu;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48096;Gu De Bai Zhi Mengyou Jiadao;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48097;Wan Jie Qi Yuan;6.42;Fantasy;ONA;;Finished Airing;Ruo Hong Culture
48100;Xingji Tegong Dui;UNKNOWN;Sci-Fi;TV;;Finished Airing;UNKNOWN
48101;Wo Shi Bu Bai Chi;UNKNOWN;UNKNOWN;ONA;;Currently Airing;UNKNOWN
48102;Chaofan Chong Chong Dui;UNKNOWN;Adventure;TV;;Finished Airing;UNKNOWN
48104;Qi Qihao Xunyangjian;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48105;Shui Tun Tang Guan;UNKNOWN;Fantasy;ONA;;Finished Airing;UNKNOWN
48107;Ling Cao Xiao Zhanshi;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48109;Dawang Riji;UNKNOWN;Slice of Life;Special;;Finished Airing;UNKNOWN
48110;Chuanyue Yunnan Sanqiannian: Yun Xiao Zhi Man Youji;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48111;Zhui Meng Shaonian;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48112;Mofa KK: Shenmi Jingling Dao;UNKNOWN;UNKNOWN;ONA;;Finished Airing;UNKNOWN
48113;Zhi Pengyou;UNKNOWN;Fantasy;TV;;Finished Airing;UNKNOWN
48114;Bao Bao Wo;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48115;Keerayla Muchang;UNKNOWN;Comedy;ONA;;Finished Airing;UNKNOWN
48116;Xiuluo Jian Zun;UNKNOWN;Fantasy;ONA;;Finished Airing;UNKNOWN
48117;Shi Jie Bei Xing Ci Yuan;UNKNOWN;Comedy;ONA;;Finished Airing;UNKNOWN
48118;Yin Cha: Guan Ai Shengming;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48120;Xiao Ta Lixian Ji: Jiyi Senlin;UNKNOWN;Adventure, Fantasy;Movie;;Finished Airing;UNKNOWN
48121;Taikong Xiongmao Yingxiong Dansheng;UNKNOWN;Adventure, Fantasy, Sci-Fi;Movie;;Finished Airing;UNKNOWN
48123;Bei Ken Xiong 2: Jinpai Tegong;UNKNOWN;Action, Comedy;Movie;;Finished Airing;RG Animation Studios
48125;Xuyuan Shenlong;7.03;Comedy, Fantasy;Movie;;Finished Airing;UNKNOWN
48126;Xiong Chumo: Kuang Ye Dalu;UNKNOWN;Comedy, Sci-Fi;Movie;;Finished Airing;Fantawild Animation
48128;Haidi Xiao Zongdui: Huoyan Zhi Huan;UNKNOWN;Adventure;Movie;;Finished Airing;UNKNOWN
48129;Mofa Shu Leyuan;UNKNOWN;Comedy;Movie;;Finished Airing;UNKNOWN
48130;Konglong Feiche;UNKNOWN;Adventure, Fantasy;Movie;;Finished Airing;UNKNOWN
48133;Galaxy Kids;UNKNOWN;Adventure;TV;2015.2;Finished Airing;Central Animation Studio
48134;Geomjeong Gomusin;UNKNOWN;UNKNOWN;TV;2001.3;Finished Airing;UNKNOWN
48135;Geomjeong Gomusin 4;UNKNOWN;UNKNOWN;TV;2015.4;Finished Airing;UNKNOWN
48137;Gwiyeoun Jjokkomi;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48141;Kkoma Gicha Choo Choo;UNKNOWN;Fantasy;TV;;Finished Airing;UNKNOWN
48142;Kkoma Nongbu Rabby;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48143;Kkoma Sinlang Kung Dolyeong;UNKNOWN;Comedy;TV;2013.4;Finished Airing;UNKNOWN
48144;Kkoma Haenyeo Mongniwa Haenyeo Teuggongdae;UNKNOWN;Adventure;TV;2016.1;Finished Airing;UNKNOWN
48145;Koby Koby;UNKNOWN;Fantasy;TV;1995.4;Finished Airing;UNKNOWN
48148;Kkureogi Kelatobseu Koliyo;UNKNOWN;Fantasy;TV;2014.3;Finished Airing;UNKNOWN
48149;Kkulbeol-ui Chingu;UNKNOWN;Drama;Movie;;Finished Airing;UNKNOWN
48151;Nae Salang Ddung;UNKNOWN;Comedy, Fantasy;TV;2012.1;Finished Airing;UNKNOWN
48153;Naeil-eun Eonjena Puleum;UNKNOWN;Drama;TV;;Finished Airing;UNKNOWN
48154;Naechingu Macada;UNKNOWN;Fantasy;TV;2017.3;Finished Airing;UNKNOWN
48155;Nae Chingu Ubisonyeon;UNKNOWN;Comedy;TV;;Finished Airing;UNKNOWN
48156;Nae Chingu Haechi;UNKNOWN;Fantasy;TV;2010.1;Finished Airing;UNKNOWN
48157;Naughty Nuts;UNKNOWN;Comedy;TV;2017.3;Finished Airing;UNKNOWN
48159;Nohjima Jeongsinjul;UNKNOWN;Comedy;TV;2014.3;Finished Airing;UNKNOWN
48160;Dao Baejji Bumhil Daesodong;UNKNOWN;Adventure, Fantasy;TV;2007.2;Finished Airing;UNKNOWN
48161;DinoCore;UNKNOWN;Action;TV;2016.1;Finished Airing;UNKNOWN
48163;Bai Bian Baobei;UNKNOWN;Adventure, Comedy, Sci-Fi;TV;;Finished Airing;UNKNOWN
48164;Bidulgi Habchang;UNKNOWN;UNKNOWN;Special;;Finished Airing;UNKNOWN
48165;Donghwanala ABC;UNKNOWN;Fantasy;TV;1987.1;Finished Airing;UNKNOWN
48166;Donghwanala Poinpo;UNKNOWN;Fantasy;TV;;Finished Airing;UNKNOWN
48169;Dudadakung;UNKNOWN;Fantasy;TV;2014.3;Finished Airing;UNKNOWN
48170;Dudadakung 2nd Season;UNKNOWN;Fantasy;TV;2015.1;Finished Airing;UNKNOWN
48171;Summer Ghost;7.87;Supernatural;Movie;;Finished Airing;Flat Studio
48172;Duchiwa Ppukku;UNKNOWN;Comedy, Supernatural;TV;1996.3;Finished Airing;UNKNOWN
48174;Noonbory Season 2;UNKNOWN;Fantasy;TV;2011.2;Finished Airing;UNKNOWN
48175;Ddwiddwibangbang Kujodae;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48177;Ichiban Chikakute Tooi Hoshi;6.3;Drama;ONA;;Finished Airing;Flat Studio
48178;Love Slate;UNKNOWN;Erotica;Movie;;Finished Airing;UNKNOWN
48183;Running Man: Pullulluui Yeogseub;UNKNOWN;Action, Adventure;Movie;;Finished Airing;UNKNOWN
48187;Arpo The Robot;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48189;Rocket Boy & Toro;UNKNOWN;Fantasy;TV;;Finished Airing;Imagestone Inc.
48190;Rotary Park;UNKNOWN;Comedy, Fantasy;ONA;;Finished Airing;UNKNOWN
48192;Longlong Juggessji?;UNKNOWN;Comedy, Fantasy;TV;2019.2;Finished Airing;UNKNOWN
48193;Mabeobsonyeo Dee Dee;UNKNOWN;Fantasy;TV;2020.1;Finished Airing;UNKNOWN
48195;Mask Man;UNKNOWN;Action, Adventure, Comedy, Sci-Fi;TV;2005.1;Finished Airing;UNKNOWN
48197;Mailloui Daemoheom;UNKNOWN;Adventure, Fantasy;TV;1999.2;Finished Airing;UNKNOWN
48198;Magic Adventures: The Crystal of Dark;UNKNOWN;Adventure;TV;2016.2;Finished Airing;UNKNOWN
48200;Meoteoldosa (TV);UNKNOWN;Action, Adventure, Fantasy;TV;2012.1;Finished Airing;UNKNOWN
48202;Meogtiwa Jaemjaem;UNKNOWN;Fantasy;TV;;Finished Airing;UNKNOWN
48203;Metallion;UNKNOWN;Action, Sci-Fi;TV;2019.3;Finished Airing;UNKNOWN
48206;Mujigae Yojeong Tongtong;UNKNOWN;Adventure, Fantasy;TV;2001.3;Finished Airing;UNKNOWN
48207;Misultamheomdae;UNKNOWN;Fantasy;TV;2011.1;Finished Airing;UNKNOWN
48208;Me & My Robot;UNKNOWN;Comedy, Sci-Fi;TV;2013.3;Finished Airing;UNKNOWN
48209;Bio Cop Wingo;UNKNOWN;Fantasy;TV;1998.4;Finished Airing;UNKNOWN
48210;Biklonz;UNKNOWN;Action, Sci-Fi;TV;2014.1;Finished Airing;UNKNOWN
48211;Banjiui Bimil-ilgi Movie;UNKNOWN;Adventure, Comedy;Movie;;Finished Airing;UNKNOWN
48212;Bangle School;UNKNOWN;Comedy, Fantasy;TV;2018.3;Finished Airing;UNKNOWN
48213;Bubble Bubble Marine;UNKNOWN;Fantasy;TV;;Finished Airing;UNKNOWN
48214;Bugsbot Ignition;UNKNOWN;Action, Adventure, Sci-Fi;TV;2019.1;Finished Airing;UNKNOWN
48215;Haerowa Toremi;UNKNOWN;Adventure, Fantasy;TV;2002.3;Finished Airing;UNKNOWN
48216;Byeoljubu Haelo;UNKNOWN;Adventure, Fantasy;Movie;;Finished Airing;UNKNOWN
48217;Byeonsinjadongcha Tobot;UNKNOWN;Action, Sci-Fi;TV;;Finished Airing;UNKNOWN
48218;Athlon Tobot;UNKNOWN;Sci-Fi, Sports;TV;2016.4;Finished Airing;UNKNOWN
48219;Geugjangpan Tobot: Lobosgundan-ui Seubgyeog;UNKNOWN;Action, Sci-Fi;Movie;;Finished Airing;UNKNOWN
48220;Tobot V;UNKNOWN;Sci-Fi;TV;;Finished Airing;UNKNOWN
48221;Bubble Bubble Cook;UNKNOWN;Gourmet;TV;2010.4;Finished Airing;Studio Vandal
48223;Boleumdal Gongjang;UNKNOWN;Comedy, Fantasy;TV;;Finished Airing;UNKNOWN
48224;Boriwa Jjagu;UNKNOWN;UNKNOWN;Movie;;Finished Airing;UNKNOWN
48225;Buluwa Supsog Chingudeul;UNKNOWN;Fantasy;TV;;Finished Airing;UNKNOWN
48226;Buleung! Buleung! Beulumijeu;UNKNOWN;Fantasy;TV;;Finished Airing;SAMG Entertainment
48227;Boomba & Toomba;UNKNOWN;Comedy, Fantasy;TV;2017.1;Finished Airing;UNKNOWN
48228;Beuledeu Ibalso;UNKNOWN;Comedy, Fantasy;TV;2019.3;Finished Airing;UNKNOWN
48229;Beuliseutol Tamheomdae;UNKNOWN;Adventure, Fantasy;TV;2008.4;Finished Airing;UNKNOWN
48231;Ppalgan Jajeongeo;UNKNOWN;Slice of Life;TV;2013.3;Finished Airing;UNKNOWN
48235;Pucca 3;6.42;Action, Comedy, Romance;TV;2019.3;Finished Airing;UNKNOWN
48238;Pororo Movie: Nun-yojeong Ma-eul Daemoheom;UNKNOWN;Adventure, Fantasy;Movie;;Finished Airing;UNKNOWN
48239;Leadale no Daichi nite;6.94;Adventure, Fantasy;TV;2022.3;Finished Airing;Maho Film
48240;Pororo Movie: Keompyuteo Wang-gug Daemoheom;UNKNOWN;Adventure, Fantasy;Movie;;Finished Airing;UNKNOWN
48241;Pororo Movie: Gonglyongseom Daemoheom;UNKNOWN;Adventure, Fantasy;Movie;;Finished Airing;UNKNOWN
48242;Pororo Movie: Bomulseom Daemoheom;UNKNOWN;Adventure, Fantasy;Movie;;Finished Airing;UNKNOWN
48245;Porong Porong Pororo 7;UNKNOWN;Fantasy;TV;2020.2;Finished Airing;UNKNOWN
48250;Pororo Donghwanala;UNKNOWN;Adventure, Fantasy;TV;2020.1;Finished Airing;UNKNOWN
48251;Ppyojogppyojog Pokeugajog;UNKNOWN;Comedy, Supernatural;ONA;;Currently Airing;UNKNOWN
48252;Ore, Tsushima;6.96;Comedy, Slice of Life;TV;2021.1;Finished Airing;Fanworks, Space Neko Company
48253;Saeng-il-wang-gug-ui Princess Pring;UNKNOWN;Fantasy;TV;2016.3;Finished Airing;UNKNOWN
48254;Shadow Fighter;UNKNOWN;UNKNOWN;TV;2005.1;Finished Airing;UNKNOWN
48255;Seonmulgonglyong Dibo;UNKNOWN;Fantasy;TV;;Finished Airing;UNKNOWN
48256;SofyRuby;UNKNOWN;Comedy;TV;2016.1;Finished Airing;UNKNOWN
48257;Sup Sog Chingu Seutonijeu;UNKNOWN;UNKNOWN;TV;2019.2;Finished Airing;UNKNOWN
48258;Super Talk Talk;UNKNOWN;Comedy;TV;;Finished Airing;UNKNOWN
48259;Super Hams Band;UNKNOWN;Comedy;TV;2009.2;Finished Airing;UNKNOWN
48260;Taikong Xiha Zu;UNKNOWN;Adventure, Comedy, Fantasy, Sci-Fi;TV;2004.3;Finished Airing;UNKNOWN
48262;Sigan Yeohaengja Luke;UNKNOWN;Action, Adventure, Sci-Fi;TV;2020.4;Finished Airing;UNKNOWN
48263;Synostone;UNKNOWN;Action, Adventure, Fantasy, Sci-Fi;TV;2019.4;Finished Airing;UNKNOWN
48264;Sinbi Apateu 444ho;UNKNOWN;Supernatural;TV;2014.2;Finished Airing;UNKNOWN
48266;Sinbi Apateu: Ghost Ball Double X;UNKNOWN;Fantasy, Supernatural;TV;2020.4;Finished Airing;UNKNOWN
48268;Sinbi Apateu: Haliui Teugbyeolhan Halu;UNKNOWN;UNKNOWN;Special;;Finished Airing;UNKNOWN
48269;Sinbi Apateu: Halmeoniui Sowon, Bug-eseo On Mildong-gwi;UNKNOWN;Supernatural;Special;;Finished Airing;UNKNOWN
48270;Sinbi Apateu: Geumbich Dokkaebiwa Bimil-ui Dong-gul;UNKNOWN;Mystery, Supernatural;Movie;;Finished Airing;UNKNOWN
48271;Sinbi Apateu Movie: Haneuldokkaebi Dae Yoleumungandeu;UNKNOWN;Mystery, Supernatural;Movie;;Finished Airing;UNKNOWN
48273;Psychic Hero;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48275;Akkaebiui Gwahag-yeohaeng;UNKNOWN;UNKNOWN;OVA;;Finished Airing;UNKNOWN
48276;Appa eolil Jeog-en;UNKNOWN;UNKNOWN;TV;2016.3;Finished Airing;UNKNOWN
48277;Annyeong! Goebalgaebal;UNKNOWN;Comedy;TV;2016.1;Finished Airing;UNKNOWN
48279;Annyeong Jadoo Movie;UNKNOWN;UNKNOWN;Movie;;Finished Airing;UNKNOWN
48280;Jadoo Ilgijang;UNKNOWN;Comedy;TV;;Finished Airing;UNKNOWN
48281;Annyeong Jadoo: In-eogongju Pyeon;UNKNOWN;UNKNOWN;Special;;Finished Airing;UNKNOWN
48282;Annyeong Jadoo: Jindallaeui Bimil;UNKNOWN;UNKNOWN;Special;;Finished Airing;UNKNOWN
48283;Annyeong Jadoo: Seoyugi Eojjeoda Yeong-ung;UNKNOWN;Comedy, Fantasy;Special;;Finished Airing;UNKNOWN
48284;Annyeong Jadoo: Eondeo Deo Ssi;UNKNOWN;Adventure, Comedy, Fantasy;Special;;Finished Airing;UNKNOWN
48285;Annyeong Jadoo: Hyonyeojadu & Eomjigongju;UNKNOWN;Adventure, Comedy, Fantasy;Special;;Finished Airing;UNKNOWN
48287;Allegseuui Moheom;UNKNOWN;Fantasy;TV;2004.4;Finished Airing;UNKNOWN
48288;Apple Candy Girl;UNKNOWN;UNKNOWN;TV;2006.1;Finished Airing;UNKNOWN
48289;Eori Iyagi;UNKNOWN;Comedy;TV;;Finished Airing;UNKNOWN
48290;Aerover: Pinigseuui Buhwal;UNKNOWN;Action, Comedy, Sports;TV;2018.2;Finished Airing;UNKNOWN
48292;Yesnal Yesjeog-e;UNKNOWN;UNKNOWN;TV;1990.3;Finished Airing;UNKNOWN
48294;Wageul-wageul Kokomom;UNKNOWN;Fantasy;TV;2009.2;Finished Airing;UNKNOWN
48295;Oegyedwaeji Pipi;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48297;Yojeong Pink;UNKNOWN;Fantasy;Special;;Finished Airing;UNKNOWN
48298;Yong-gamhan Sobangcha Ray;UNKNOWN;Fantasy;TV;2016.4;Finished Airing;UNKNOWN
48299;Udangtangtang Aiku;UNKNOWN;Fantasy;TV;;Finished Airing;UNKNOWN
48300;Udangtangtang Jaedong-ine;UNKNOWN;UNKNOWN;TV;;Finished Airing;UNKNOWN
48301;Ulineun Myeong-tam-jeong;UNKNOWN;Mystery;TV;2009.4;Finished Airing;UNKNOWN
48303;Wonder Balls;UNKNOWN;Comedy;TV;2014.3;Finished Airing;UNKNOWN
48304;Yuhuwa Chingudeul 2;UNKNOWN;UNKNOWN;TV;2013.2;Finished Airing;UNKNOWN
48305;Red Shoes;6.93;Comedy, Romance;Movie;;Finished Airing;UNKNOWN
48307;Eungkka Sonata;UNKNOWN;Comedy, Fantasy;TV;2014.4;Finished Airing;UNKNOWN
48308;Idaelo Gwaenchanh-eun Geolkka?;UNKNOWN;Comedy;ONA;;Finished Airing;UNKNOWN
48309;Iyagi Baedalbu Dong-gaebi;UNKNOWN;Fantasy;TV;2017.3;Finished Airing;UNKNOWN
48310;Dino King 3D: Journey to Fire Mountain;UNKNOWN;Adventure;Movie;;Finished Airing;UNKNOWN
48311;Iyab! Space Jungle;UNKNOWN;Comedy;TV;2014.2;Finished Airing;Oyster
48312;Ansoku no Basho;5.56;Avant Garde;Movie;;Finished Airing;UNKNOWN
48313;11-gatsu Umare no Otokonoko no Tame ni.;5.68;Slice of Life;Movie;;Finished Airing;UNKNOWN
48316;Kage no Jitsuryokusha ni Naritakute!;8.33;Action, Comedy, Fantasy;TV;2022.2;Finished Airing;Nexus
48317;Iyagi Yeohaeng;UNKNOWN;Adventure;TV;;Finished Airing;UNKNOWN
48318;Iljimae;UNKNOWN;Action, Drama, Romance;TV;2009.4;Finished Airing;UNKNOWN
48320;Jeonsa Ryan;UNKNOWN;Adventure, Fantasy;Movie;;Finished Airing;UNKNOWN
48321;Jeong-geul-eseo Sal-anamgi: Maru Adventure;UNKNOWN;Adventure;TV;2015.1;Finished Airing;UNKNOWN
48322;Jouiseon-in;UNKNOWN;Action, Fantasy;TV;;Finished Airing;UNKNOWN
48323;Zombie Dumb;UNKNOWN;Comedy, Supernatural;TV;2016.4;Finished Airing;UNKNOWN
48324;Hanjawang Jumong;UNKNOWN;Adventure, Comedy;TV;;Finished Airing;UNKNOWN
48325;G Fighters;UNKNOWN;Action, Sci-Fi;TV;2014.2;Finished Airing;UNKNOWN
48326;Geo Mecha: Beast Guardian;UNKNOWN;Action, Sci-Fi;TV;2017.3;Finished Airing;UNKNOWN
48327;Cholong-iui Yesnal-Yeohaeng;UNKNOWN;Fantasy;TV;1993.2;Finished Airing;UNKNOWN
